,product_id,product_name,aisle_id,department_id,organic,aisle,department,organic_produce
22171,13347,Cocoa Radiant Body Gel Oil,127,11,0,body lotions soap,personal care,0
22172,13432,"Bubble Bath, Honey",127,11,0,body lotions soap,personal care,0
22173,13556,Vitamin E Lotion,127,11,0,body lotions soap,personal care,0
22174,13564,Relax & Relief Foaming Bath,127,11,0,body lotions soap,personal care,0
22175,13653,Pistachio Cream Body Wash,127,11,0,body lotions soap,personal care,0
22176,13761,Vanilla Honey with Moisturizer Hand Soap,127,11,0,body lotions soap,personal care,0
22177,13864,Revive Beauty Bar,127,11,0,body lotions soap,personal care,0
22178,13868,"Sparkle Moisturizing Body Wash, Diamond Powder & White Calla Blossom Scent",127,11,0,body lotions soap,personal care,0
22179,13915,Wet Skin Broad Spectrum SPF 30 Sunscreen Spray,127,11,0,body lotions soap,personal care,0
22180,13981,Evenly Gorgeous Burnt Brown Sugar & Karite Butter Body Wash,127,11,0,body lotions soap,personal care,0
22181,14079,Original Bubble Bath,127,11,0,body lotions soap,personal care,0
22182,14247,Kids Peachy Clean Body+Hair Wash,127,11,0,body lotions soap,personal care,0
22183,14519,Soothing Aloe Vera Moisturizing Body Wash,127,11,0,body lotions soap,personal care,0
22184,14547,Hand Wash Fresh Lemon & Tea Tree,127,11,0,body lotions soap,personal care,0
22185,14598,For Men Active 3 in 1 Body Wash,127,11,0,body lotions soap,personal care,0
22186,14625,Advanced Therapy Healing Ointment,127,11,0,body lotions soap,personal care,0
22187,14747,Dove Bar Soap Sensitive Skin,127,11,0,body lotions soap,personal care,0
22188,14909,Antibacterial Gentle Cleansing Bar,127,11,0,body lotions soap,personal care,0
22189,15422,Intensive Care Aloe Soothe Lotion,127,11,0,body lotions soap,personal care,0
22190,15535,Phoenix Body Wash,127,11,0,body lotions soap,personal care,0
22191,15621,Sport Broad Spectrum SPF 30 Sunscreen Spray,127,11,0,body lotions soap,personal care,0
22192,15631,Macadamia Oil & Peony Body Wash,127,11,0,body lotions soap,personal care,0
22193,15695,Body Clear Body Scrub,127,11,0,body lotions soap,personal care,0
22194,15723,Sport Performance Coolzone SPF 30,127,11,0,body lotions soap,personal care,0
22195,16000,Deep Clean Body and Face Bar,127,11,0,body lotions soap,personal care,0
22196,16651,Cooling Body Lotion,127,11,0,body lotions soap,personal care,0
22197,16866,Eczema Therapy Moisturizing Cream,127,11,0,body lotions soap,personal care,0
22198,17014,Instant Hand Sanitizer With Aloe,127,11,0,body lotions soap,personal care,0
22199,17075,Gentle Exfoliating Body Wash,127,11,0,body lotions soap,personal care,0
22200,17307,Spring Water Antibacterial Deodorant Soap,127,11,0,body lotions soap,personal care,0
22201,17436,Excite Body Wash,127,11,0,body lotions soap,personal care,0
22202,17543,Orange Lavender Lotion,127,11,0,body lotions soap,personal care,0
22203,17566,Daily Moisturizing Body Wash,127,11,0,body lotions soap,personal care,0
22204,17685,Moisturizing Aloe Aftersun Lotion,127,11,0,body lotions soap,personal care,0
22205,17724,Phoenix Body Wash with Pump,127,11,0,body lotions soap,personal care,0
22206,17836,Crisp Cucumber & Melon Liquid Hand Soap,127,11,0,body lotions soap,personal care,0
22207,17843,"Bubble Bath, for Kids, Relaxing",127,11,0,body lotions soap,personal care,0
22208,17855,Antibacterial Hand Soap With Moisturizers White Tea & Berry Fusion,127,11,0,body lotions soap,personal care,0
22209,17901,Silk Whimsy Cleaning Body Wash,127,11,0,body lotions soap,personal care,0
22210,17925,Daily Moisture Quench Body Wash,127,11,0,body lotions soap,personal care,0
22211,17935,Body Wash Pink Grapefruit Body Clear®,127,11,0,body lotions soap,personal care,0
22212,18029,Soothing Bath Treatment,127,11,0,body lotions soap,personal care,0
22213,18045,"Clean & Refresh Antibacterial Body Wash, Lavender & Twilight Jasmine",127,11,0,body lotions soap,personal care,0
22214,18084,Sport Recharge Body Wash,127,11,0,body lotions soap,personal care,0
22215,18091,Daily Moisturizing Lotion,127,11,0,body lotions soap,personal care,0
22216,18125,Original Body Wash,127,11,0,body lotions soap,personal care,0
22217,18134,Original Coconut Oil Soap,127,11,0,body lotions soap,personal care,0
22218,18183,Aqua Impact Mens Care Body And Face Bar,127,11,0,body lotions soap,personal care,0
22219,18210,Men Refreshing Splash Body Wash,127,11,0,body lotions soap,personal care,0
22220,18311,Citrus & Ginger Body Wash,127,11,0,body lotions soap,personal care,0
22221,18417,Wild Collection Wolfthorn Scent Men's Body Wash,127,11,0,body lotions soap,personal care,0
22222,18421,Sport Performance Lotion Sunscreen Spf 50,127,11,0,body lotions soap,personal care,0
22223,18569,French Lavender Hand Wash,127,11,0,body lotions soap,personal care,0
22224,18639,Antibacterial Foaming Hand Soap,127,11,0,body lotions soap,personal care,0
22225,18796,Pomegranate & Mango Hand Soap,127,11,0,body lotions soap,personal care,0
22226,18799,Revitalizing with Vitamin E Body Lotion,127,11,0,body lotions soap,personal care,0
22227,18955,Lavender & Twilight Jasmine Body Wash,127,11,0,body lotions soap,personal care,0
22228,19045,Smoothing Repair Body Lotion,127,11,0,body lotions soap,personal care,0
22229,19247,Moisturizing Cream For Dry Sensitive Skin,127,11,0,body lotions soap,personal care,0
22230,19252,Essentially Enriched Body Lotion,127,11,0,body lotions soap,personal care,0
22231,19269,"MicroMist Airbrush Sunless Tan, Deep-3 Shades Darker",127,11,0,body lotions soap,personal care,0
22232,19462,Normal to Dry Skin Daily Moisture,127,11,0,body lotions soap,personal care,0
22233,19496,Extra Fresh  Body + Face Bar,127,11,0,body lotions soap,personal care,0
22234,19740,Daily Moisture Quench Beauty Bar Soap,127,11,0,body lotions soap,personal care,0
22235,19786,Deodorant Soap Aloe,127,11,0,body lotions soap,personal care,0
22236,19795,Ultimate Eczema Relief Lotion,127,11,0,body lotions soap,personal care,0
22237,19798,Deep Moisturizing Body Wash,127,11,0,body lotions soap,personal care,0
22238,19947,Fresh Citrus Antibacterial Hand Soap with Moisturizers,127,11,0,body lotions soap,personal care,0
22239,19954,Dry Touch Sunscreen SPF 100+,127,11,0,body lotions soap,personal care,0
22240,20078,Moisturizing Body Wash Juicy Pomegranate & Mango Infusions,127,11,0,body lotions soap,personal care,0
22241,20083,Citrus Orange Organic Pure Castile Magic Soap,127,11,1,body lotions soap,personal care,0
22242,20159,Unscented Moisturizing Lotion,127,11,0,body lotions soap,personal care,0
22243,20234,Visible Care Creme Body Wash,127,11,0,body lotions soap,personal care,0
22244,20363,Natural Glow Daily Moisturizer Medium/Tan,127,11,0,body lotions soap,personal care,0
22245,20466,For Men 3 In 1 Nourishing Lotion Sea Minerals,127,11,0,body lotions soap,personal care,0
22246,20531,Petroleum Jelly,127,11,0,body lotions soap,personal care,0
22247,20624,Medicated Powder,127,11,0,body lotions soap,personal care,0
22248,20636,Pure Sport Body Wash,127,11,0,body lotions soap,personal care,0
22249,20688,Light Sesame Formula Body Lotion,127,11,0,body lotions soap,personal care,0
22250,20728,Fast Absorbing Body and Face Lotion,127,11,0,body lotions soap,personal care,0
22251,20745,Ultra Moisture Coconut Oasis Body Wash,127,11,0,body lotions soap,personal care,0
22252,20752,Fragrance Free Moisturizing Lotion For All Skin Types,127,11,0,body lotions soap,personal care,0
22253,20926,Skin Relief 24HR Moisturizing Lotion,127,11,0,body lotions soap,personal care,0
22254,21030,Classic Old Spice Classic Body Wash 18 fl oz  Male Personal Cleansing,127,11,0,body lotions soap,personal care,0
22255,21080,"Body Wash, Moisturizing, Cherry Blossom & Wild Bamboo",127,11,0,body lotions soap,personal care,0
22256,21082,Foaming Hand Wash Pink Grapefruit,127,11,0,body lotions soap,personal care,0
22257,21190,Cool Moisture Body Wash,127,11,0,body lotions soap,personal care,0
22258,21236,Nourish Strengthener,127,11,0,body lotions soap,personal care,0
22259,21470,Soothing with Aloe Body Lotion,127,11,0,body lotions soap,personal care,0
22260,21612,Men +Care Clean Comfort Body and Face Wash,127,11,0,body lotions soap,personal care,0
22261,21727,Gel Hand Wash Juicy Pear,127,11,0,body lotions soap,personal care,0
22262,21805,Body Lotion Intense Skin Repair,127,11,0,body lotions soap,personal care,0
22263,21916,Sport Performance SPF 30 Sunscreen Lotion,127,11,0,body lotions soap,personal care,0
22264,21934,Foaming Body Wash - Cucumber Mint,127,11,0,body lotions soap,personal care,0
22265,22136,Aloe & Green Tea Scented Hand Soap,127,11,0,body lotions soap,personal care,0
22266,22405,Sheer Twilight  Body Wash,127,11,0,body lotions soap,personal care,0
22267,22540,Ultra Sheer Body Mist Sunscreen Broad Spectrum SPF 45,127,11,0,body lotions soap,personal care,0
22268,22578,Hand Soap Grapefruit,127,11,0,body lotions soap,personal care,0
22269,22592,Sport Performance Coolzone SPF 30 Sunscreen,127,11,0,body lotions soap,personal care,0
22270,22606,Moisturizing Body Lotion,127,11,0,body lotions soap,personal care,0
22271,22674,Oatmeal and Shea Butter Body Wash,127,11,0,body lotions soap,personal care,0
22272,22978,Rich Shea Butter Moisturizing Liquid Hand Soap,127,11,0,body lotions soap,personal care,0
22273,23035,Cool Moisture Body Wash Twin Pack,127,11,0,body lotions soap,personal care,0
22274,23084,Almond Cream and Hibiscus Body Wash,127,11,0,body lotions soap,personal care,0
22275,23141,Restoraderm Skin Restoring Body Wash,127,11,0,body lotions soap,personal care,0
22276,23286,Pink Beauty Bar,127,11,0,body lotions soap,personal care,0
22277,23365,Essentials Creamy Mango & Hibiscus Body Wash,127,11,0,body lotions soap,personal care,0
22278,23444,Creamy Tropical Coconut Body Wash,127,11,0,body lotions soap,personal care,0
22279,23461,go fresh Cool Moisture Beauty,127,11,0,body lotions soap,personal care,0
22280,23766,Cucumber Hand Soap,127,11,0,body lotions soap,personal care,0
22281,23790,Total Moisture Aloe Fresh Hydrating Lotion,127,11,0,body lotions soap,personal care,0
22282,23816,Sport Sunscreen Stick SPF 55,127,11,0,body lotions soap,personal care,0
22283,23971,"Ultra Healing Intensive Lotion for Extra-Dry, Tight Skin",127,11,0,body lotions soap,personal care,0
22284,23984,Ultra Sheer Dry-Touch Sunblock Broad Spectrum SPF 55,127,11,0,body lotions soap,personal care,0
22285,24123,Aquarium Pump Hand Soap,127,11,0,body lotions soap,personal care,0
22286,24374,Fresh Collection Fiji Body Wash,127,11,0,body lotions soap,personal care,0
22287,24452,Cocoa Butter Formula Skin Therapy Oil,127,11,0,body lotions soap,personal care,0
22288,24467,Body Clear Body Wash,127,11,0,body lotions soap,personal care,0
22289,24621,Daily Moisture Original For Dry Skin Lotion,127,11,0,body lotions soap,personal care,0
22290,24969,Hydrating Coconut Lotion,127,11,0,body lotions soap,personal care,0
22291,25405,Moisturizing Cream,127,11,0,body lotions soap,personal care,0
22292,25631,No-Touch Antibacterial Soothing Cucumber Splash Scent Hand Soap Refill,127,11,0,body lotions soap,personal care,0
22293,25752,Tea Tree Cleansing Essential Oil,127,11,0,body lotions soap,personal care,0
22294,25913,Daily Replenishing Lotion,127,11,0,body lotions soap,personal care,0
22295,26158,Sensitive Daily Moisture Lotion,127,11,0,body lotions soap,personal care,0
22296,26404,Frozen Frosted Berry Scented Bubble Bath,127,11,0,body lotions soap,personal care,0
22297,26415,Petroleum Jelly Cream Deep Moisture Vitamin E,127,11,0,body lotions soap,personal care,0
22298,26523,Skin Therapy Lotion Healing Fragrance Free for Sensitive Skin,127,11,0,body lotions soap,personal care,0
22299,26525,Sweet Pea and Violet Body Wash,127,11,0,body lotions soap,personal care,0
22300,26672,Wildly Natural Cream Lavender Scent,127,11,0,body lotions soap,personal care,0
22301,26954,Fresh Triple Action Relief Powder Spray,127,11,0,body lotions soap,personal care,0
22302,27005,Daily Protection SPF 30 Face Lotion,127,11,0,body lotions soap,personal care,0
22303,27116,Original Deodorant Soap,127,11,0,body lotions soap,personal care,0
22304,27240,Classic Lavender & Chamomile Liquid Hand Soap,127,11,0,body lotions soap,personal care,0
22305,27329,Tea Tree Oil,127,11,0,body lotions soap,personal care,0
22306,27349,Red Zone Swagger Body Wash,127,11,0,body lotions soap,personal care,0
22307,27408,Sunscreen,127,11,0,body lotions soap,personal care,0
22308,27463,Normal to Dry Skin Fragrance Free Daily Moisture Fragrance Free,127,11,0,body lotions soap,personal care,0
22309,27493,Daily Moisturizing Lotion Sheer Hydration,127,11,0,body lotions soap,personal care,0
22310,27507,Intensive Care Advanced Healing Lotion,127,11,0,body lotions soap,personal care,0
22311,27520,Clearly Sheer Beach/Pool Lotion Spray SPF 50+,127,11,0,body lotions soap,personal care,0
22312,27595,Sunscreen SPF 100+ Posted 5/21/2013 Ultra Sheer Body Mist Sunblock,127,11,0,body lotions soap,personal care,0
22313,27632,Ocean Breeze Body Wash,127,11,0,body lotions soap,personal care,0
22314,27743,Moisture Wrap Daily Repair Body Lotion,127,11,0,body lotions soap,personal care,0
22315,27896,Coconut and Orchid Body Lotion,127,11,0,body lotions soap,personal care,0
22316,27899,"Hand Wash, Pink Grapefruit",127,11,0,body lotions soap,personal care,0
22317,27919,Cherry Blossom Liquid Hand Soap,127,11,0,body lotions soap,personal care,0
22318,28126,Fresh Outlast Soothing Orchid & Black Currant Body Wash 23.6oz  Personal Cleansing,127,11,0,body lotions soap,personal care,0
22319,28352,Lavender Shea Hand Soap,127,11,0,body lotions soap,personal care,0
22320,28355,White Antibacterial Deodorant Soap Bars,127,11,0,body lotions soap,personal care,0
22321,28452,"Shower Gel, Anti-Stress, Woodland Pine & Ginseng",127,11,0,body lotions soap,personal care,0
22322,28513,Liquid Hand Soap With Aloe Vera,127,11,0,body lotions soap,personal care,0
22323,28637,Aqua Refreshing Bars Soap,127,11,0,body lotions soap,personal care,0
22324,28727,Hydro Body Sponge With Hand Strap,127,11,0,body lotions soap,personal care,0
22325,29016,Sport Sunscreen Lotion SPF 50,127,11,0,body lotions soap,personal care,0
22326,29141,Pomegranate and Lemon Verbena Body Wash,127,11,0,body lotions soap,personal care,0
22327,29161,Intensive Care Cocoa Radiant Lotion,127,11,0,body lotions soap,personal care,0
22328,29190,Sandalwood Soap,127,11,0,body lotions soap,personal care,0
22329,29301,Ultra Moisture Beauty Bars,127,11,0,body lotions soap,personal care,0
22330,29352,Active Naturals Body Wash Calming Lavender Chamomile & Ylang Ylang,127,11,0,body lotions soap,personal care,0
22331,29512,Swagger Body Wash,127,11,0,body lotions soap,personal care,0
22332,29534,Tuscan Blood Orange Body Butter,127,11,0,body lotions soap,personal care,0
22333,29539,Gentle Exfoliating Body Wash Twin Pack,127,11,0,body lotions soap,personal care,0
22334,29601,Original Healing Rich Lotion,127,11,0,body lotions soap,personal care,0
22335,29812,Lemon Scented Hand Soap,127,11,0,body lotions soap,personal care,0
22336,30001,Smoothing In Shower Lotion,127,11,0,body lotions soap,personal care,0
22337,30056,"Hand Cream, Shea Butter, Lavender",127,11,0,body lotions soap,personal care,0
22338,30286,Happiness Moisturizing Body Wash Bamboo Essence & Orange Blossom Scent,127,11,0,body lotions soap,personal care,0
22339,30289,Honey Almond Soap Bar,127,11,0,body lotions soap,personal care,0
22340,30368,Original Lotion,127,11,0,body lotions soap,personal care,0
22341,30408,Fresher Collection Timber Scent Men's Body Wash,127,11,0,body lotions soap,personal care,0
22342,30462,Aloe Bar Soap,127,11,0,body lotions soap,personal care,0
22343,30544,Skin Calming Daily Moisturizing Creme,127,11,0,body lotions soap,personal care,0
22344,30667,Daily Protection Body Lotion SPF 15,127,11,0,body lotions soap,personal care,0
22345,30782,Fresh Body Wash High Endurance,127,11,0,body lotions soap,personal care,0
22346,31084,Kids Ninja Turtles Liquid Hand Soap,127,11,0,body lotions soap,personal care,0
22347,31128,Sensitive Daily Moisturizing Cream,127,11,0,body lotions soap,personal care,0
22348,31150,Original Bar Soap,127,11,0,body lotions soap,personal care,0
22349,31264,Foaming Hand Wash Sweet Water,127,11,0,body lotions soap,personal care,0
22350,31348,Working Hands Hand Cream,127,11,0,body lotions soap,personal care,0
22351,31607,Aloe And Green Tea Foaming Hand Wash,127,11,0,body lotions soap,personal care,0
22352,31621,Body Wash Aloe,127,11,0,body lotions soap,personal care,0
22353,31639,Sea Minerals Foaming Hand Wash Refill,127,11,0,body lotions soap,personal care,0
22354,31780,Serenity Moisturizing Body Wash,127,11,0,body lotions soap,personal care,0
22355,31904,Ultra Moisture with Shea Butter Beauty Bar,127,11,0,body lotions soap,personal care,0
22356,31917,Fragrance Free Moisturizing Bar,127,11,0,body lotions soap,personal care,0
22357,32074,Unscented Sensitive Body Wash,127,11,0,body lotions soap,personal care,0
22358,32173,Dry Touch Sunscreen SPF 70 Posted 5/21/2013 Ultra Sheer Sunblock,127,11,0,body lotions soap,personal care,0
22359,32351,Antibacterial Moisturizing Hand Soap Refill,127,11,0,body lotions soap,personal care,0
22360,32361,Creme Smooth Body Wash,127,11,0,body lotions soap,personal care,0
22361,32434,Triple Moisture Body Wash,127,11,0,body lotions soap,personal care,0
22362,32479,Shea Butter with Warm Vanilla Beauty Bar,127,11,0,body lotions soap,personal care,0
22363,32590,White Label Forest Body Wash,127,11,0,body lotions soap,personal care,0
22364,32614,White Bar Soap,127,11,0,body lotions soap,personal care,0
22365,32662,Ultra Sheer Sunblock SPF 30,127,11,0,body lotions soap,personal care,0
22366,32694,Go Fresh Cool Moisture Beauty Bar,127,11,0,body lotions soap,personal care,0
22367,32719,Hydrating Moisturizing Lotion for Men,127,11,0,body lotions soap,personal care,0
22368,32806,Fabulously Fresh Peppermint & Rosemary Body Wash,127,11,0,body lotions soap,personal care,0
22369,32883,Original Refreshing Bars,127,11,0,body lotions soap,personal care,0
22370,33039,Intense Relief Hand Cream Tube Body Moisture,127,11,0,body lotions soap,personal care,0
22371,33083,Hand Sanitizer,127,11,0,body lotions soap,personal care,0
22372,33165,Men+Care Body and Face Wash,127,11,0,body lotions soap,personal care,0
22373,33224,Basil & Lime Liquid Hand Soap,127,11,0,body lotions soap,personal care,0
22374,33392,Ultra Moisture Body Wash With Shea Butter,127,11,0,body lotions soap,personal care,0
22375,33426,Kids Sunscreen Lotion SPF 50,127,11,0,body lotions soap,personal care,0
22376,33439,Deep Moisture Body Wash,127,11,0,body lotions soap,personal care,0
22377,33456,Chill Out In A Bubble Bath,127,11,0,body lotions soap,personal care,0
22378,33574,Epsom Salt Soaking Solution Relax & Relief,127,11,0,body lotions soap,personal care,0
22379,33577,Spongebob Bubble Bath,127,11,0,body lotions soap,personal care,0
22380,33594,Hand Salve,127,11,0,body lotions soap,personal care,0
22381,33595,Fiji Body Wash,127,11,0,body lotions soap,personal care,0
22382,34088,Coconut Oil Body Oil 5.1 Oz,127,11,0,body lotions soap,personal care,0
22383,34206,Essentials Clearly Natural Glycerine Soap Vitamin E,127,11,0,body lotions soap,personal care,0
22384,34406,Deep Tanning Oil Spray Sunscreen SPF 4,127,11,0,body lotions soap,personal care,0
22385,34516,Soothe & Sleep With Lavander Foaming Bath,127,11,0,body lotions soap,personal care,0
22386,34757,Body Bar Soap Soothing Vetiver,127,11,0,body lotions soap,personal care,0
22387,34888,Advanced Hand Sanitizer Refreshing Aloe,127,11,0,body lotions soap,personal care,0
22388,35001,Intensive Repair Lotion,127,11,0,body lotions soap,personal care,0
22389,35125,Naturals Apothecary Shea Butter Hand Cream Aloe & Green Tea,127,11,0,body lotions soap,personal care,0
22390,35232,Natural Glow + Firming Medium to Tan Skin Tones Daily Moisturizer,127,11,0,body lotions soap,personal care,0
22391,35424,Spring Water Antibacterial Liquid Hand Soap with Moisturizer,127,11,0,body lotions soap,personal care,0
22392,35433,Nourishing Cocoa Butter Creme,127,11,0,body lotions soap,personal care,0
22393,35491,Adore Forever Body Wash,127,11,0,body lotions soap,personal care,0
22394,35516,Original Healing Soothing Repair Lotion,127,11,0,body lotions soap,personal care,0
22395,35601,Sensitive Skin Moisturizing Cream Soap Bars,127,11,0,body lotions soap,personal care,0
22396,35603,Very Emollient Body Lotion Coconut Rescue,127,11,0,body lotions soap,personal care,0
22397,35609,Coconut Milk with Jasmine PetalsPurely Pampering Nourishing Body Wash,127,11,0,body lotions soap,personal care,0
22398,35664,Aqua Impact Body and Face Wash,127,11,0,body lotions soap,personal care,0
22399,35737,Fig + Rhubarb Hand Wash,127,11,0,body lotions soap,personal care,0
22400,35751,Indulgent Coconut Body Wash,127,11,0,body lotions soap,personal care,0
22401,35807,Moisture Outlast Age Defying Beauty Bar 3.75 oz 6 count Personal Cleansing,127,11,0,body lotions soap,personal care,0
22402,35810,Ultimate Softening Lotion,127,11,0,body lotions soap,personal care,0
22403,35823,Complete Foaming Antibacterial Hand Soap Variety Pack,127,11,0,body lotions soap,personal care,0
22404,35852,Detoxify & Energize with Ginger & Clay Pure Epsom Salt Soaking Solution,127,11,0,body lotions soap,personal care,0
22405,35894,Moisturizing Lotion,127,11,0,body lotions soap,personal care,0
22406,36111,Complete Antibacterial Original Scent Foaming Hand Wash Refill,127,11,0,body lotions soap,personal care,0
22407,36280,Original Deodorant Soap Bars,127,11,0,body lotions soap,personal care,0
22408,36306,"Fresh & Glow Hydrating Shower Cream Milk Protein, Almond & Coconut Body Wash",127,11,0,body lotions soap,personal care,0
22409,36323,Fresh Citrus Antibacterial Hand Soap,127,11,0,body lotions soap,personal care,0
22410,36460,Surfside  Body Wash,127,11,0,body lotions soap,personal care,0
22411,36466,Palmer's® Cocoa Butter Formula® Moisturizing Lotion,127,11,0,body lotions soap,personal care,0
22412,36593,Rainbath® Renewing Shower and Bath Gel - Pear & Green Tea,127,11,0,body lotions soap,personal care,0
22413,36642,Bearglove Body Wash,127,11,0,body lotions soap,personal care,0
22414,36673,Sensitive Skin Beauty Bar,127,11,0,body lotions soap,personal care,0
22415,36790,Spring Water Body Wash,127,11,0,body lotions soap,personal care,0
22416,36852,Original Healing Soothing Repair Creme Jar,127,11,0,body lotions soap,personal care,0
22417,36855,Kitchen Citrus Liquid Hand Soap,127,11,0,body lotions soap,personal care,0
22418,36977,Soft Moisturizing Crème,127,11,0,body lotions soap,personal care,0
22419,37051,Smooth Sensation Body Lotion,127,11,0,body lotions soap,personal care,0
22420,37310,Creme Moisturizer,127,11,0,body lotions soap,personal care,0
22421,37481,Apollo Revitalizing Shower Gel,127,11,0,body lotions soap,personal care,0
22422,37532,Sunscreen Face SPF 60+ Sensitive Skin Sunblock,127,11,0,body lotions soap,personal care,0
22423,37533,Original Hand Sanitizer,127,11,0,body lotions soap,personal care,0
22424,37821,Hydrating Cleanser Bar,127,11,0,body lotions soap,personal care,0
22425,37960,Extended Moisture Body Lotion,127,11,0,body lotions soap,personal care,0
22426,38243,Gold Antibacterial Deodorant Soap,127,11,0,body lotions soap,personal care,0
22427,38335,Men Hair & Body Wash,127,11,0,body lotions soap,personal care,0
22428,38586,Daily Silk Body Wash,127,11,0,body lotions soap,personal care,0
22429,38782,Purely Pampering Body Wash Shea Butter and Warm Vanilla,127,11,0,body lotions soap,personal care,0
22430,38952,Skin Relief Moisturizing Lotion Fragrance Free Body Moisture,127,11,0,body lotions soap,personal care,0
22431,39031,Body Wash and Shower Gel Citrus Scrub,127,11,0,body lotions soap,personal care,0
22432,39173,Indian Hemp & Haitian Vetiver Body Wash,127,11,0,body lotions soap,personal care,0
22433,39212,Sensitive Skin Body Wash,127,11,0,body lotions soap,personal care,0
22434,39220,Skin Relief Body Wash Fragrance Free,127,11,0,body lotions soap,personal care,0
22435,39325,Unscented Bubble Bath,127,11,0,body lotions soap,personal care,0
22436,39465,Cucumber and Green Tea Body Wash,127,11,0,body lotions soap,personal care,0
22437,39616,Ultra Apple Blossom Anti-Bacterial Dish Soap,127,11,0,body lotions soap,personal care,0
22438,39932,"Pure-Castile Soap, 18-in-1 Hemp, Eucalyptus",127,11,0,body lotions soap,personal care,0
22439,39942,Serenity Bubble Bath,127,11,0,body lotions soap,personal care,0
22440,40066,Body and Bath Oil - Lemon & Vitamin E,127,11,0,body lotions soap,personal care,0
22441,40249,"Intensive Care Spray Moisturizer, Non-Greasy",127,11,0,body lotions soap,personal care,0
22442,40381,Ocean Breeze Refreshing Bar Soap,127,11,0,body lotions soap,personal care,0
22443,40447,Rose Aura Glow Body & Massage Oil,127,11,0,body lotions soap,personal care,0
22444,40630,Original Bath Soap,127,11,0,body lotions soap,personal care,0
22445,40665,Citrus Pure Castille Soap,127,11,0,body lotions soap,personal care,0
22446,40752,Peony & Plum Liquid Hand Soap,127,11,0,body lotions soap,personal care,0
22447,40843,Clinical Endurance Cool Wave Clear Gel Tough Protection Anti-Perspirant/Deodorant,127,11,0,body lotions soap,personal care,0
22448,40846,Soothing Aloe Vera Hand Soap Refill,127,11,0,body lotions soap,personal care,0
22449,40899,Revitalizing Pear & Soy Body Wash,127,11,0,body lotions soap,personal care,0
22450,40934,White Tea and Vitamin E Antibacterial Hand Soap with Moisturizer,127,11,0,body lotions soap,personal care,0
22451,40990,Aqua Body Wash,127,11,0,body lotions soap,personal care,0
22452,41008,Original Moisture Body Lotion,127,11,0,body lotions soap,personal care,0
22453,41045,Eczema Therapy Cream,127,11,0,body lotions soap,personal care,0
22454,41096,Complete Foaming Coconut Water Antibacterial Hand Soap,127,11,0,body lotions soap,personal care,0
22455,41196,Advanced Hand Sanitizer Bonus Sized Pump Aloe,127,11,0,body lotions soap,personal care,0
22456,41214,Blackhead Clearing Green Tea Scrub,127,11,0,body lotions soap,personal care,0
22457,41268,Hydro Boost Water Gel Facial Moisturizer,127,11,0,body lotions soap,personal care,0
22458,41761,Arnica Sports Shower Gel,127,11,0,body lotions soap,personal care,0
22459,41799,Unscented Glycerine Soap,127,11,0,body lotions soap,personal care,0
22460,41887,Aqua with Vitamin E Refreshing Soap Bars,127,11,0,body lotions soap,personal care,0
22461,42021,Refreshing Deodorant Soap Classic Scent,127,11,0,body lotions soap,personal care,0
22462,42213,Antibacterial Original Scent Foaming Hand Wash,127,11,0,body lotions soap,personal care,0
22463,42249,Vanilla Body Wash,127,11,0,body lotions soap,personal care,0
22464,42314,Ultimate Healing Aloe Skin Therapy Lotion,127,11,0,body lotions soap,personal care,0
22465,42674,In-Shower Nourishing Body Lotion,127,11,0,body lotions soap,personal care,0
22466,42683,Mountain Fresh Body Wash,127,11,0,body lotions soap,personal care,0
22467,42728,Antibacterial Hand Wash with Moisturizers,127,11,0,body lotions soap,personal care,0
22468,42997,Revitalize Body Wash,127,11,0,body lotions soap,personal care,0
22469,43425,Creamy Milk & Honey Splash Body Wash,127,11,0,body lotions soap,personal care,0
22470,43457,Gentle Cleansing Bars,127,11,0,body lotions soap,personal care,0
22471,43579,"Body Wash, Restoring, Marula Oil Infused",127,11,0,body lotions soap,personal care,0
22472,43656,Sweet Honeysuckle & Orange Peel Body Wash Moisturizing with Moisture Beads,127,11,0,body lotions soap,personal care,0
22473,43685,Extra Creamy + Coconut Miracle Oil Body Wash,127,11,0,body lotions soap,personal care,0
22474,43737,Ultra Fresh Hydrating Coconut Water Body Wash,127,11,0,body lotions soap,personal care,0
22475,43743,Refreshing Gel Hand Sanitizer Pump,127,11,0,body lotions soap,personal care,0
22476,43753,Smoothing Cocoa Butter and Shea Body Lotion,127,11,0,body lotions soap,personal care,0
22477,43800,Mandarin Mango Refreshing Body Wash,127,11,0,body lotions soap,personal care,0
22478,44083,Exfoliating Body Wash with Sea Salts,127,11,0,body lotions soap,personal care,0
22479,44102,Island Sport SPF 30 Sunscreen,127,11,0,body lotions soap,personal care,0
22480,44173,Crisp Clean Antibacterial Hand Soap With Moisturizers Refill,127,11,0,body lotions soap,personal care,0
22481,44197,Beach Defense Sunscreen Lotion Broad Spectrum SPF 30,127,11,0,body lotions soap,personal care,0
22482,44215,Skin Firming Hydration Body Lotion,127,11,0,body lotions soap,personal care,0
22483,44252,"Calming Shampoo, Bubble Bath & Wash",127,11,0,body lotions soap,personal care,0
22484,44388,Deep Moisture Pump Body Wash,127,11,0,body lotions soap,personal care,0
22485,44502,Black Chill™ Revitalizing Shower,127,11,0,body lotions soap,personal care,0
