user_id,organic,organic_produce
120255,12,8
120256,2,1
120257,6,4
120258,1,0
120259,2,2
120260,14,5
120261,3,1
120262,4,1
120263,112,36
120264,2,1
120265,35,19
120266,4,1
120267,45,16
120268,7,2
120269,13,11
120270,6,6
120271,37,17
120272,42,13
120273,63,28
120274,6,1
120275,8,2
120276,12,2
120277,6,3
120278,2,0
120279,0,0
120280,5,4
120281,0,0
120282,19,6
120283,30,13
120284,2,2
120285,98,43
120286,1,1
120287,4,0
120288,1,1
120289,2,0
120290,20,10
120291,1,0
120292,53,29
120293,3,1
120294,69,33
120295,18,7
120296,48,23
120297,43,26
120298,49,23
120299,6,3
120300,15,6
120301,0,0
120302,6,3
120303,12,10
120304,1,1
120305,21,16
120306,11,2
120307,4,1
120308,49,28
120309,8,2
120310,11,6
120311,2,1
120312,2,0
120313,103,34
120314,0,0
120315,21,12
120316,3,1
120317,23,12
120318,39,12
120319,25,15
120320,0,0
120321,1,0
120322,17,10
120323,2,1
120324,93,31
120325,1,1
120326,5,2
120327,4,1
120328,6,4
120329,10,4
120330,7,5
120331,0,0
120332,31,12
120333,0,0
120334,5,3
120335,40,22
120336,0,0
120337,22,3
120338,1,1
120339,7,6
120340,54,28
120341,14,6
120342,26,23
120343,20,13
120344,27,12
120345,30,18
120346,11,5
120347,29,18
120348,16,10
120349,4,1
120350,9,1
120351,40,24
120352,30,14
120353,49,18
120354,4,0
120355,16,8
120356,0,0
120357,2,0
120358,23,15
120359,1,1
120360,0,0
120361,4,2
120362,7,7
120363,71,30
120364,14,2
120365,1,0
120366,48,21
120367,1,0
120368,30,15
120369,8,3
120370,38,19
120371,2,0
120372,1,0
120373,5,1
120374,20,10
120375,12,5
120376,15,10
120377,20,3
120378,45,17
120379,3,2
120380,19,4
120381,9,2
120382,42,13
120383,30,16
120384,23,0
120385,5,1
120386,7,3
120387,0,0
120388,14,9
120389,10,6
120390,51,20
120391,14,3
120392,3,1
120393,1,1
120394,50,25
120395,27,13
120396,27,11
120397,14,5
120398,8,5
120399,3,1
120400,13,7
120401,14,8
120402,3,3
120403,18,11
120404,23,10
120405,3,1
120406,7,5
120407,20,11
120408,11,4
120409,9,5
120410,8,7
120411,17,11
120412,83,28
120413,3,2
120414,59,24
120415,21,11
120416,30,8
120417,1,1
120418,27,8
120419,32,6
120420,42,12
120421,9,5
120422,13,2
120423,0,0
120424,4,4
120425,18,12
120426,0,0
120427,14,3
120428,11,7
120429,26,14
120430,1,1
120431,9,6
120432,5,0
120433,58,35
120434,1,1
120435,25,8
120436,2,2
120437,0,0
120438,12,1
120439,7,4
120440,4,1
120441,22,7
120442,37,24
120443,7,3
120444,1,0
120445,0,0
120446,0,0
120447,4,2
120448,1,1
120449,0,0
120450,87,31
120451,1,1
120452,21,19
120453,15,12
120454,18,8
120455,24,15
120456,13,8
120457,4,1
120458,1,0
120459,9,4
120460,5,2
120461,3,1
120462,66,37
120463,145,70
120464,5,1
120465,0,0
120466,19,9
120467,13,2
120468,10,4
120469,0,0
120470,36,21
120471,6,4
120472,57,11
120473,12,6
120474,35,12
120475,60,24
120476,19,12
120477,0,0
120478,9,1
120479,14,6
120480,116,51
120481,0,0
120482,45,20
120483,7,3
120484,28,8
120485,2,2
120486,41,24
120487,4,2
120488,50,22
120489,1,1
120490,18,10
120491,4,1
120492,10,7
120493,19,10
120494,35,8
120495,22,10
120496,6,3
120497,4,1
120498,1,1
120499,7,2
120500,3,1
120501,87,46
120502,23,15
120503,7,2
120504,66,33
120505,1,1
120506,19,10
120507,34,15
120508,1,0
120509,50,18
120510,15,7
120511,2,1
120512,3,1
120513,18,5
120514,31,13
120515,9,3
120516,0,0
120517,26,6
120518,1,0
120519,10,4
120520,2,0
120521,8,3
120522,3,2
120523,4,0
120524,1,1
120525,52,23
120526,25,11
120527,18,6
120528,10,7
120529,1,0
120530,5,4
120531,35,19
120532,0,0
120533,2,2
120534,0,0
120535,14,3
120536,2,0
120537,0,0
120538,69,26
120539,1,0
120540,1,0
120541,67,36
120542,17,9
120543,1,0
120544,8,5
120545,6,2
120546,7,3
120547,50,15
120548,31,14
120549,25,14
120550,21,11
120551,33,16
120552,23,13
120553,0,0
120554,1,1
120555,3,3
120556,1,0
120557,0,0
120558,27,9
120559,7,3
120560,15,8
120561,5,2
120562,8,4
120563,27,17
120564,14,1
120565,5,1
120566,29,14
120567,4,2
120568,53,20
120569,0,0
120570,1,0
120571,6,4
120572,89,23
120573,0,0
120574,8,5
120575,3,3
120576,11,2
120577,50,31
120578,0,0
120579,51,22
120580,33,14
120581,10,7
120582,49,18
120583,0,0
120584,11,2
120585,21,16
120586,3,1
120587,3,3
120588,28,17
120589,5,1
120590,34,15
120591,21,11
120592,7,4
120593,5,0
120594,38,20
120595,4,2
120596,21,11
120597,3,3
120598,10,3
120599,9,5
120600,2,2
120601,9,5
120602,0,0
120603,2,0
120604,26,14
120605,5,2
120606,0,0
120607,11,3
120608,8,1
120609,25,13
120610,19,4
120611,2,1
120612,26,15
120613,1,0
120614,3,0
120615,1,0
120616,16,11
120617,3,2
120618,0,0
120619,0,0
120620,42,19
120621,13,3
120622,101,26
120623,33,10
120624,24,10
120625,7,5
120626,26,23
120627,3,2
120628,34,16
120629,79,31
120630,47,17
120631,50,22
120632,5,1
120633,93,27
120634,0,0
120635,8,2
120636,4,2
120637,1,1
120638,6,6
120639,5,4
120640,15,7
120641,4,1
120642,31,11
120643,2,1
120644,4,3
120645,28,14
120646,12,4
120647,0,0
120648,11,5
120649,9,4
120650,11,3
120651,0,0
120652,10,3
120653,16,4
120654,21,12
120655,29,16
120656,32,18
120657,19,10
120658,9,3
120659,45,25
120660,37,19
120661,18,12
120662,11,9
120663,2,0
120664,0,0
120665,11,6
120666,22,11
120667,6,3
120668,4,1
120669,24,16
120670,25,12
120671,6,4
120672,33,13
120673,6,1
120674,57,28
120675,2,0
120676,4,1
120677,14,4
120678,1,0
120679,8,1
120680,30,15
120681,45,17
120682,2,0
120683,66,24
120684,4,2
120685,5,2
120686,59,30
120687,8,4
120688,19,6
120689,25,10
120690,3,2
120691,18,6
120692,10,8
120693,13,8
120694,8,3
120695,13,6
120696,9,7
120697,2,1
120698,9,1
120699,24,13
120700,8,2
120701,6,1
120702,13,6
120703,85,36
120704,0,0
120705,19,7
120706,3,1
120707,64,34
120708,6,4
120709,38,15
120710,5,4
120711,4,3
120712,13,6
120713,20,5
120714,65,28
120715,15,9
120716,10,7
120717,19,12
120718,8,2
120719,40,14
120720,30,11
120721,2,0
120722,2,2
120723,2,1
120724,13,1
120725,12,8
120726,49,28
120727,15,10
120728,43,15
120729,2,2
120730,12,6
120731,14,9
120732,11,4
120733,6,1
120734,34,12
120735,30,19
120736,73,27
120737,7,0
120738,12,6
120739,2,2
120740,23,10
120741,27,14
120742,74,40
120743,17,12
120744,1,0
120745,9,3
120746,10,1
120747,0,0
120748,5,0
120749,16,9
120750,28,16
120751,8,5
120752,27,13
120753,0,0
120754,10,7
120755,0,0
120756,17,11
120757,0,0
120758,4,4
120759,5,1
120760,3,2
120761,5,0
120762,3,1
120763,24,9
120764,31,23
120765,2,2
120766,5,2
120767,6,2
120768,15,7
120769,10,6
120770,1,0
120771,0,0
120772,0,0
120773,2,0
120774,25,17
120775,15,1
120776,41,21
120777,54,24
120778,22,8
120779,15,11
120780,33,14
120781,2,1
120782,23,12
120783,10,6
120784,41,25
120785,1,0
120786,36,6
120787,11,4
120788,0,0
120789,31,9
120790,29,15
120791,44,20
120792,0,0
120793,2,0
120794,4,0
120795,19,6
120796,7,3
120797,30,22
120798,15,3
120799,41,24
120800,112,66
120801,0,0
120802,29,18
120803,1,0
120804,21,10
120805,4,3
120806,10,3
120807,2,0
120808,6,0
120809,5,1
120810,37,19
120811,14,8
120812,9,8
120813,29,18
120814,103,50
120815,0,0
120816,4,0
120817,8,2
120818,9,4
120819,46,20
120820,0,0
120821,4,3
120822,1,0
120823,3,2
120824,9,6
120825,0,0
120826,10,3
120827,2,0
120828,13,6
120829,15,9
120830,19,13
120831,5,0
120832,6,1
120833,43,17
120834,40,20
120835,2,1
120836,9,7
120837,140,46
120838,14,6
120839,87,26
120840,94,39
120841,8,6
120842,20,10
120843,11,6
120844,16,8
120845,53,14
120846,9,9
120847,3,1
120848,1,1
120849,1,1
120850,7,2
120851,26,15
120852,39,28
120853,36,13
120854,6,6
120855,17,8
120856,1,1
120857,19,9
120858,8,3
120859,8,5
120860,27,6
120861,1,1
120862,64,30
120863,13,7
120864,12,5
120865,57,21
120866,68,42
120867,29,10
120868,4,2
120869,4,2
120870,2,1
120871,7,5
120872,1,0
120873,61,27
120874,14,7
120875,73,41
120876,23,5
120877,25,8
120878,1,0
120879,4,4
120880,63,18
120881,0,0
120882,5,1
120883,17,7
120884,72,39
120885,4,1
120886,9,6
120887,9,7
120888,55,21
120889,8,5
120890,93,35
120891,21,6
120892,6,3
120893,6,1
120894,1,1
120895,37,16
120896,11,4
120897,8,2
120898,3,2
120899,135,53
120900,43,19
120901,9,3
120902,7,4
120903,0,0
120904,49,15
120905,74,40
120906,25,13
120907,3,2
120908,11,3
120909,8,3
120910,8,4
120911,13,2
120912,5,3
120913,0,0
120914,27,15
120915,2,2
120916,2,2
120917,1,0
120918,22,8
120919,5,2
120920,3,0
120921,25,8
120922,12,4
120923,10,6
120924,8,4
120925,37,19
120926,2,1
120927,40,25
120928,20,8
120929,7,5
120930,22,9
120931,20,10
120932,17,9
120933,5,2
120934,6,4
120935,27,10
120936,5,2
120937,30,11
120938,7,3
120939,23,12
120940,11,5
120941,57,25
120942,5,3
120943,14,5
120944,10,6
120945,4,1
120946,7,2
120947,8,1
120948,19,6
120949,44,25
120950,85,37
120951,14,7
120952,66,24
120953,2,1
120954,1,0
120955,19,9
120956,47,32
120957,12,11
120958,0,0
120959,19,9
120960,46,17
120961,26,18
120962,61,25
120963,1,1
120964,37,19
120965,11,8
120966,0,0
120967,5,2
120968,1,0
120969,10,3
120970,0,0
120971,13,8
120972,7,4
120973,48,18
120974,92,40
120975,6,5
120976,28,13
120977,10,5
120978,12,4
120979,0,0
120980,28,12
120981,4,1
120982,2,0
120983,14,8
120984,1,0
120985,14,9
120986,0,0
120987,3,1
120988,3,2
120989,8,6
120990,3,2
120991,3,1
120992,11,8
120993,9,4
120994,5,2
120995,5,3
120996,12,10
120997,52,26
120998,5,2
120999,14,5
121000,0,0
121001,4,2
121002,30,17
121003,3,0
121004,3,1
121005,109,45
121006,21,9
121007,9,4
121008,0,0
121009,2,1
121010,24,6
121011,33,16
121012,1,1
121013,4,1
121014,31,17
121015,2,0
121016,54,24
121017,5,2
121018,17,11
121019,4,3
121020,17,10
121021,54,24
121022,13,4
121023,6,3
121024,47,20
121025,5,3
121026,19,7
121027,19,6
121028,129,47
121029,3,1
121030,6,3
121031,34,20
121032,1,0
121033,53,21
121034,9,2
121035,7,5
121036,52,24
121037,24,16
121038,43,16
121039,19,3
121040,0,0
121041,8,4
121042,25,15
121043,172,65
121044,25,12
121045,4,4
121046,44,21
121047,0,0
121048,2,1
121049,8,4
121050,10,3
121051,38,22
121052,0,0
121053,30,14
121054,29,12
121055,69,23
121056,10,5
121057,12,6
121058,17,7
121059,15,9
121060,1,0
121061,30,16
121062,22,1
121063,95,40
121064,1,1
121065,5,3
121066,94,52
121067,3,2
121068,24,12
121069,16,5
121070,2,0
121071,11,6
121072,0,0
121073,0,0
121074,8,8
121075,25,15
121076,26,17
121077,13,7
121078,3,1
121079,3,0
121080,15,10
121081,7,3
121082,11,5
121083,52,21
121084,36,25
121085,1,1
121086,12,5
121087,113,52
121088,5,3
121089,7,3
121090,53,14
121091,1,1
121092,39,17
121093,39,18
121094,24,8
121095,19,15
121096,3,0
121097,30,10
121098,2,2
121099,19,7
121100,11,6
121101,22,11
121102,5,4
121103,7,7
121104,18,5
121105,1,0
121106,1,1
121107,36,7
121108,12,10
121109,6,3
121110,1,1
121111,0,0
121112,11,3
121113,58,23
121114,0,0
121115,8,0
121116,0,0
121117,0,0
121118,22,15
121119,35,19
121120,19,6
121121,21,8
121122,9,3
121123,6,5
121124,43,21
121125,13,5
121126,20,10
121127,0,0
121128,8,4
121129,0,0
121130,48,14
121131,6,3
121132,11,6
121133,18,1
121134,26,10
121135,69,23
121136,43,33
121137,30,15
121138,6,4
121139,3,1
121140,139,50
121141,46,17
121142,12,2
121143,34,17
121144,26,13
121145,13,3
121146,0,0
121147,13,4
121148,12,5
121149,13,4
121150,1,0
121151,0,0
121152,8,5
121153,0,0
121154,6,4
121155,3,2
121156,0,0
121157,3,1
121158,29,10
121159,10,7
121160,12,5
121161,16,14
121162,2,1
121163,2,2
121164,3,2
121165,49,21
121166,65,17
121167,21,13
121168,12,7
121169,2,1
121170,25,9
121171,29,18
121172,3,1
121173,2,2
121174,3,1
121175,44,20
121176,7,1
121177,9,3
121178,10,5
121179,18,7
121180,30,17
121181,4,0
121182,51,28
121183,7,6
121184,10,4
121185,0,0
121186,17,11
121187,1,0
121188,21,10
121189,15,5
121190,6,2
121191,58,24
121192,9,7
121193,0,0
121194,50,10
121195,0,0
121196,3,2
121197,7,6
121198,19,4
121199,9,3
121200,5,3
121201,2,0
121202,16,7
121203,33,12
121204,4,3
121205,41,18
121206,6,5
121207,5,0
121208,60,30
121209,0,0
121210,83,38
121211,1,1
121212,6,3
121213,4,3
121214,0,0
121215,60,38
121216,4,0
121217,41,25
121218,1,0
121219,11,7
121220,36,23
121221,4,4
121222,12,3
121223,4,1
121224,26,15
121225,31,14
121226,48,22
121227,9,1
121228,0,0
121229,18,8
121230,2,0
121231,16,4
121232,1,1
121233,5,3
121234,20,12
121235,3,0
121236,7,5
121237,3,1
121238,66,32
121239,5,2
121240,12,4
121241,10,4
121242,1,1
121243,17,8
121244,6,3
121245,50,20
121246,16,11
121247,18,11
121248,56,27
121249,0,0
121250,34,18
121251,93,38
121252,2,1
121253,2,1
121254,5,2
121255,15,5
121256,7,2
121257,16,12
121258,1,1
121259,39,16
121260,37,7
121261,8,2
121262,2,0
121263,14,5
121264,49,15
121265,1,1
121266,12,7
121267,14,7
121268,19,8
121269,1,1
121270,5,2
121271,1,1
121272,25,13
121273,15,6
121274,48,23
121275,23,17
121276,0,0
121277,39,19
121278,51,18
121279,124,45
121280,0,0
121281,1,0
121282,3,0
121283,7,5
121284,3,2
121285,9,4
121286,4,0
121287,3,3
121288,0,0
121289,95,24
121290,30,17
121291,49,24
121292,8,1
121293,98,47
121294,6,2
121295,46,34
121296,10,3
121297,4,0
121298,79,38
121299,61,20
121300,95,45
121301,6,3
121302,0,0
121303,56,32
121304,4,1
121305,1,1
121306,21,0
121307,0,0
121308,1,1
121309,11,5
121310,29,15
121311,32,15
121312,18,10
121313,12,6
121314,2,2
121315,49,17
121316,5,5
121317,0,0
121318,7,2
121319,10,6
121320,11,7
121321,29,16
121322,6,4
121323,42,16
121324,33,17
121325,33,13
121326,2,0
121327,144,52
121328,4,2
121329,0,0
121330,3,2
121331,21,11
121332,2,0
121333,55,21
121334,11,4
121335,57,25
121336,27,14
121337,6,3
121338,5,5
121339,15,0
121340,1,1
121341,47,21
121342,41,23
121343,14,5
121344,20,3
121345,11,7
121346,56,18
121347,15,8
121348,4,2
121349,5,1
121350,102,45
121351,2,2
121352,4,2
121353,2,2
121354,18,2
121355,0,0
121356,2,2
121357,3,3
121358,3,1
121359,0,0
121360,101,48
121361,18,8
121362,44,5
121363,31,7
121364,18,6
121365,1,0
121366,0,0
121367,5,3
121368,1,1
121369,10,0
121370,24,16
121371,11,6
121372,40,21
121373,2,0
121374,41,4
121375,78,37
121376,14,1
121377,4,0
121378,0,0
121379,23,1
121380,18,11
121381,2,0
121382,11,4
121383,55,24
121384,25,11
121385,22,5
121386,5,3
121387,66,31
121388,14,6
121389,24,12
121390,19,14
121391,7,6
121392,14,3
121393,22,11
121394,44,35
121395,14,1
121396,29,5
121397,44,19
121398,20,10
121399,23,9
121400,2,0
121401,26,11
121402,4,0
121403,12,9
121404,11,4
121405,21,7
121406,11,6
121407,25,14
121408,2,2
121409,11,5
121410,7,5
121411,3,3
121412,17,11
121413,2,0
121414,55,39
121415,20,10
121416,9,5
121417,25,10
121418,3,0
121419,10,3
121420,9,5
121421,17,11
121422,12,7
121423,4,1
121424,15,7
121425,25,12
121426,29,12
121427,30,18
121428,26,16
121429,11,8
121430,27,15
121431,3,2
121432,4,2
121433,17,4
121434,18,7
121435,49,22
121436,5,1
121437,50,18
121438,10,2
121439,1,1
121440,3,3
121441,82,44
121442,18,9
121443,8,4
121444,12,7
121445,33,15
121446,2,1
121447,8,7
121448,53,27
121449,1,0
121450,40,23
121451,2,2
121452,23,12
121453,5,4
121454,15,7
121455,4,4
121456,6,4
121457,8,5
121458,4,1
121459,2,1
121460,42,23
121461,17,14
121462,6,3
121463,7,0
121464,3,3
121465,18,6
121466,68,26
121467,46,22
121468,4,1
121469,15,8
121470,11,0
121471,8,2
121472,24,13
121473,20,10
121474,3,1
121475,37,19
121476,35,22
121477,8,3
121478,1,0
121479,34,11
121480,23,11
121481,34,11
121482,19,10
121483,66,14
121484,17,13
121485,0,0
121486,70,29
121487,0,0
121488,15,10
121489,3,1
121490,9,6
121491,40,10
121492,1,0
121493,3,2
121494,6,1
121495,0,0
121496,2,1
121497,3,2
121498,14,4
121499,16,12
121500,3,1
121501,15,10
121502,16,4
121503,55,35
121504,17,8
121505,8,4
121506,23,10
121507,14,5
121508,37,21
121509,17,2
121510,10,5
121511,5,4
121512,3,3
121513,5,2
121514,32,14
121515,34,11
121516,0,0
121517,8,6
121518,0,0
121519,1,1
121520,12,6
121521,9,4
121522,14,4
121523,8,4
121524,42,11
121525,9,2
121526,1,0
121527,1,0
121528,15,9
121529,0,0
121530,41,19
121531,1,1
121532,18,14
121533,10,3
121534,21,12
121535,1,1
121536,9,6
121537,10,9
121538,20,9
121539,1,0
121540,11,8
121541,13,7
121542,12,2
121543,28,14
121544,11,8
121545,1,1
121546,27,8
121547,27,15
121548,2,1
121549,27,15
121550,2,1
121551,22,11
121552,0,0
121553,29,19
121554,63,29
121555,15,4
121556,19,8
121557,1,1
121558,27,11
121559,15,9
121560,55,22
121561,31,17
121562,5,3
121563,2,1
121564,1,1
121565,25,12
121566,3,1
121567,34,19
121568,29,17
121569,26,17
121570,18,9
121571,14,4
121572,77,13
121573,34,20
121574,12,7
121575,84,41
121576,2,0
121577,2,0
121578,58,25
121579,34,12
121580,7,4
121581,22,13
121582,7,2
121583,0,0
121584,4,0
121585,114,41
121586,24,7
121587,39,20
121588,8,5
121589,9,6
121590,7,2
121591,4,3
121592,87,8
121593,22,8
121594,5,4
121595,12,8
121596,66,34
121597,9,4
121598,7,2
121599,4,2
121600,10,3
121601,0,0
121602,0,0
121603,11,7
121604,19,11
121605,16,10
121606,20,12
121607,73,24
121608,22,5
121609,18,9
121610,12,7
121611,5,3
121612,5,0
121613,6,1
121614,4,2
121615,51,31
121616,11,3
121617,3,3
121618,9,3
121619,60,22
121620,1,0
121621,4,4
121622,9,1
121623,3,2
121624,1,1
121625,51,20
121626,17,2
121627,9,5
121628,2,1
121629,31,14
121630,12,8
121631,7,3
121632,1,0
121633,2,1
121634,0,0
121635,3,1
121636,0,0
121637,5,2
121638,6,5
121639,32,19
121640,5,3
121641,64,31
121642,38,16
121643,14,3
121644,30,16
121645,43,23
121646,2,1
121647,3,1
121648,1,1
121649,10,3
121650,12,6
121651,45,22
121652,4,3
121653,19,6
121654,29,11
121655,13,10
121656,3,2
121657,19,18
121658,3,2
121659,45,22
121660,1,1
121661,35,16
121662,1,0
121663,37,19
121664,2,0
121665,38,26
121666,0,0
121667,79,33
121668,15,8
121669,38,21
121670,0,0
121671,12,5
121672,23,16
121673,29,11
121674,8,6
121675,29,10
121676,3,3
121677,6,3
121678,5,4
121679,16,9
121680,14,7
121681,24,9
121682,61,27
121683,3,1
121684,32,14
121685,21,7
121686,23,11
121687,23,7
121688,35,26
121689,19,14
121690,15,9
121691,11,6
121692,2,0
121693,11,6
121694,46,23
121695,17,7
121696,5,2
121697,14,7
121698,23,13
121699,12,6
121700,14,3
121701,52,16
121702,0,0
121703,17,7
121704,14,11
121705,49,26
121706,70,40
121707,4,1
121708,39,28
121709,10,9
121710,7,0
121711,7,4
121712,5,2
121713,63,19
121714,45,26
121715,1,0
121716,0,0
121717,5,4
121718,6,3
121719,0,0
121720,34,22
121721,7,4
121722,0,0
121723,1,0
121724,3,1
121725,3,2
121726,23,12
121727,12,6
121728,0,0
121729,5,0
121730,4,2
121731,1,0
121732,15,13
121733,8,1
121734,30,13
121735,0,0
121736,20,5
121737,0,0
121738,6,4
121739,69,24
121740,5,3
121741,7,3
121742,39,26
121743,12,6
121744,11,9
121745,4,2
121746,65,24
121747,7,2
121748,7,2
121749,1,1
121750,0,0
121751,3,2
121752,3,2
121753,26,9
121754,9,6
121755,1,1
121756,1,0
121757,0,0
121758,24,9
121759,0,0
121760,31,16
121761,10,5
121762,26,9
121763,24,8
121764,2,0
121765,0,0
121766,0,0
121767,7,3
121768,12,7
121769,30,21
121770,98,28
121771,31,16
121772,68,29
121773,11,8
121774,4,1
121775,12,6
121776,4,2
121777,56,35
121778,11,4
121779,1,0
121780,14,9
121781,6,0
121782,10,3
121783,26,11
121784,5,3
121785,0,0
121786,0,0
121787,6,6
121788,51,26
121789,5,3
121790,0,0
121791,39,24
121792,2,1
121793,59,12
121794,4,2
121795,3,2
121796,26,12
121797,9,4
121798,18,12
121799,4,1
121800,38,10
121801,47,25
121802,33,18
121803,3,2
121804,26,18
121805,20,10
121806,11,6
121807,4,1
121808,51,15
121809,42,18
121810,10,7
121811,3,2
121812,5,1
121813,8,5
121814,2,1
121815,2,1
121816,11,8
121817,27,21
121818,42,25
121819,6,3
121820,17,13
121821,8,3
121822,52,25
121823,39,14
121824,7,4
121825,2,2
121826,9,4
121827,0,0
121828,5,1
121829,6,1
121830,49,11
121831,53,23
121832,4,3
121833,12,3
121834,16,4
121835,1,1
121836,38,9
121837,23,18
121838,0,0
121839,21,15
121840,131,42
121841,5,4
121842,4,0
121843,23,13
121844,7,3
121845,25,8
121846,1,1
121847,5,2
121848,15,4
121849,45,23
121850,16,6
121851,58,29
121852,3,2
121853,4,2
121854,9,5
121855,40,22
121856,6,2
121857,1,0
121858,44,12
121859,1,0
121860,135,63
121861,27,11
121862,17,12
121863,0,0
121864,3,1
121865,17,4
121866,17,9
121867,82,43
121868,12,4
121869,1,1
121870,0,0
121871,0,0
121872,0,0
121873,3,2
121874,21,11
121875,9,3
121876,0,0
121877,23,8
121878,6,4
121879,15,1
121880,9,6
121881,10,2
121882,35,14
121883,4,3
121884,3,1
121885,5,2
121886,0,0
121887,27,9
121888,33,21
121889,14,9
121890,5,1
121891,10,7
121892,14,6
121893,25,13
121894,6,2
121895,34,13
121896,10,5
121897,9,6
121898,14,11
121899,1,0
121900,4,3
121901,4,2
121902,8,5
121903,5,2
121904,4,1
121905,28,18
121906,26,12
121907,0,0
121908,24,16
121909,4,1
121910,1,0
121911,1,1
121912,4,2
121913,3,2
121914,1,0
121915,2,0
121916,12,4
121917,18,3
121918,9,4
121919,7,5
121920,14,4
121921,33,19
121922,0,0
121923,1,0
121924,46,15
121925,5,1
121926,15,8
121927,10,0
121928,10,5
121929,41,9
121930,26,14
121931,10,5
121932,7,2
121933,9,3
121934,23,9
121935,21,3
121936,21,12
121937,4,4
121938,26,10
121939,5,3
121940,22,11
121941,5,3
121942,13,7
121943,50,21
121944,2,1
121945,20,12
121946,21,6
121947,30,10
121948,28,18
121949,26,12
121950,19,6
121951,3,3
121952,3,0
121953,1,1
121954,2,0
121955,4,3
121956,7,3
121957,14,9
121958,71,36
121959,0,0
121960,66,26
121961,73,43
121962,40,22
121963,14,8
121964,14,8
121965,15,4
121966,7,4
121967,0,0
121968,60,27
121969,24,14
121970,24,16
121971,58,31
121972,62,36
121973,2,1
121974,2,2
121975,0,0
121976,6,1
121977,7,5
121978,4,3
121979,82,48
121980,12,4
121981,33,21
121982,26,11
121983,45,23
121984,30,18
121985,2,1
121986,3,3
121987,7,2
121988,30,16
121989,7,4
121990,90,25
121991,32,15
121992,14,8
121993,6,3
121994,7,3
121995,18,12
121996,1,0
121997,2,0
121998,17,5
121999,11,4
122000,61,19
122001,8,3
122002,16,8
122003,151,62
122004,25,16
122005,9,6
122006,4,1
122007,11,6
122008,20,2
122009,17,10
122010,1,0
122011,12,4
122012,0,0
122013,7,1
122014,35,8
122015,23,12
122016,64,23
122017,13,9
122018,81,39
122019,2,0
122020,0,0
122021,10,3
122022,45,19
122023,0,0
122024,8,5
122025,2,0
122026,38,20
122027,15,3
122028,29,17
122029,9,2
122030,0,0
122031,64,29
122032,2,1
122033,3,1
122034,6,4
122035,21,9
122036,26,17
122037,30,14
122038,9,4
122039,23,10
122040,1,0
122041,3,2
122042,6,2
122043,17,5
122044,5,4
122045,7,5
122046,7,2
122047,0,0
122048,10,4
122049,15,6
122050,18,6
122051,4,1
122052,2,0
122053,2,1
122054,9,2
122055,2,1
122056,22,5
122057,16,12
122058,0,0
122059,14,8
122060,42,25
122061,25,11
122062,22,9
122063,6,5
122064,20,9
122065,40,20
122066,1,0
122067,24,10
122068,1,1
122069,20,15
122070,9,7
122071,23,15
122072,23,18
122073,78,49
122074,32,10
122075,5,3
122076,3,0
122077,1,0
122078,3,0
122079,6,4
122080,4,2
122081,0,0
122082,0,0
122083,3,1
122084,4,1
122085,6,1
122086,0,0
122087,0,0
122088,8,3
122089,10,4
122090,23,9
122091,4,3
122092,35,14
122093,78,41
122094,9,6
122095,2,0
122096,62,20
122097,1,0
122098,2,1
122099,3,2
122100,11,0
122101,45,26
122102,4,3
122103,23,13
122104,76,32
122105,5,4
122106,24,12
122107,10,8
122108,32,13
122109,0,0
122110,0,0
122111,10,2
122112,2,0
122113,1,0
122114,4,2
122115,14,0
122116,0,0
122117,1,0
122118,15,4
122119,49,7
122120,28,10
122121,16,9
122122,4,2
122123,4,2
122124,0,0
122125,20,12
122126,4,3
122127,10,7
122128,33,12
122129,20,12
122130,46,22
122131,4,3
122132,23,10
122133,17,9
122134,4,0
122135,0,0
122136,27,8
122137,22,8
122138,5,3
122139,40,29
122140,50,19
122141,8,3
122142,25,8
122143,25,4
122144,41,17
122145,14,4
122146,20,6
122147,9,1
122148,0,0
122149,46,22
122150,12,5
122151,5,3
122152,5,4
122153,3,3
122154,40,14
122155,1,0
122156,1,0
122157,1,0
122158,16,4
122159,2,2
122160,10,9
122161,3,1
122162,11,0
122163,4,2
122164,0,0
122165,3,1
122166,154,58
122167,4,2
122168,3,3
122169,38,17
122170,1,1
122171,0,0
122172,21,10
122173,46,16
122174,17,6
122175,29,13
122176,3,1
122177,15,10
122178,10,4
122179,55,28
122180,69,26
122181,7,7
122182,0,0
122183,5,4
122184,0,0
122185,5,2
122186,12,8
122187,106,43
122188,44,24
122189,2,2
122190,0,0
122191,1,0
122192,15,12
122193,7,0
122194,26,15
122195,4,2
122196,10,1
122197,32,22
122198,60,22
122199,2,0
122200,10,2
122201,33,12
122202,41,21
122203,41,14
122204,9,5
122205,25,17
122206,1,1
122207,13,9
122208,4,3
122209,13,0
122210,3,1
122211,2,2
122212,17,9
122213,5,3
122214,24,11
122215,56,38
122216,4,2
122217,15,4
122218,46,24
122219,22,7
122220,48,25
122221,11,4
122222,52,23
122223,17,9
122224,6,0
122225,36,14
122226,1,0
122227,13,8
122228,36,21
122229,62,30
122230,67,18
122231,84,28
122232,21,12
122233,80,37
122234,65,44
122235,28,11
122236,12,7
122237,6,2
122238,18,11
122239,4,3
122240,26,2
122241,2,0
122242,37,17
122243,20,9
122244,3,3
122245,6,4
122246,29,12
122247,6,3
122248,34,23
122249,0,0
122250,24,0
122251,19,11
122252,1,0
